entitlement_id,title,title_id,package_url,platform,content_type
UP7594-PPSA28499_00-DATEZFREEMIUMPS5,Date Z: Welcome to Massville High,PPSA28499,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA28499_00/054dcadf-cbf3-48e0-b5bb-6560e33634ea-version.xml,ps5,game
EP1661-PPSA04046_00-SYPS5DATEJOURNAL,DateJournal,PPSA04046,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04046_00/7ca0b9a1-478f-4da6-a4cc-9fd3c7f4f9d3-version.xml,ps5,game
EP6470-PPSA04507_00-DATINGLIFEMILEYX,Dating Life: Miley X Emily,PPSA04507,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04507_00/e9d217c7-ba08-4ac7-9d2e-8fed11e40b1a-version.xml,ps5,game
EP2402-PPSA27711_00-DATINGSTORIESAPP,Dating Stories,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC007,Dating Stories - Amanda Next Door,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC007,Dating Stories - Amanda Next Door,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC001,Dating Stories - At Jackie's Workshop,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC997,Dating Stories - Blondie Pack,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC997,Dating Stories - Blondie Pack,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC998,Dating Stories - Brunette Pack,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC998,Dating Stories - Brunette Pack,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC004,Dating Stories - Cassidy's Wild West,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC004,Dating Stories - Cassidy's Wild West,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC005,Dating Stories - Kira's Lesson,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC005,Dating Stories - Kira's Lesson,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC006,Dating Stories - Maddie on the Road,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC006,Dating Stories - Maddie on the Road,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC002,Dating Stories - Maria's Carnival,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC002,Dating Stories - Maria's Carnival,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC003,Dating Stories - Maya's Secret Chapter,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC003,Dating Stories - Maya's Secret Chapter,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC008,Dating Stories - Nurse Joy,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC008,Dating Stories - Nurse Joy,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA27711_00-DATESTORIESAC999,Dating Stories - Ultimate Dating Pack,PPSA27711,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27711_00/c7e764b0-9a96-4019-8318-d4c548b8e761-version.xml,ps5,game
EP2402-PPSA29462_00-DATESTORIESAC999,Dating Stories - Ultimate Dating Pack,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
EP2402-PPSA29462_00-DATINGAPPPREMIUM,Dating Stories Premium Edition,PPSA29462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29462_00/7c6bb2ac-d64f-4655-bc81-c31312ffe6e7-version.xml,ps5,game
UP6312-PPSA18654_00-0379108269562971,Dawn of the Dukes,PPSA18654,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA18654_00/935e23b3-169e-439b-99d8-ae2b8b534b37-version.xml,ps5,game
UP9000-PPSA09695_00-NPUG803290000000,Daxter,PPSA09695,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA09695_00/97892793-0432-4611-b665-e144e55c8426-version.xml,ps5,game
UP4016-PPSA15552_00-DEADCELLS0000000,Dead Cells,PPSA15552,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA15552_00/414c599b-586b-4028-8517-44a1fd35b57f-version.xml,ps5,game
UP2047-PPSA03098_00-DEADISLAND000000,Dead Island 2,PPSA03098,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03098_00/012a9f32-2f50-4363-a740-28cb4ccf19d5-version.xml,ps5,game
UP2047-PPSA03098_00-DI2SE1PS5SIEA000,Dead Island 2 - Haus,PPSA03098,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03098_00/012a9f32-2f50-4363-a740-28cb4ccf19d5-version.xml,ps5,
UP2047-PPSA03098_00-DI2SE2PS5SIEA000,Dead Island 2 - Sola,PPSA03098,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03098_00/012a9f32-2f50-4363-a740-28cb4ccf19d5-version.xml,ps5,
EP4062-PPSA02807_00-SRDLC0000009SIEE,Dead Island 2 FREE Cosmetic Pack,PPSA02807,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02807_00/a10182dd-333a-4aaf-8f5e-de3c10183a56-version.xml,ps5,game
UP2047-PPSA02813_00-SRDLC0000009SIEA,Dead Island 2 FREE Cosmetic Pack,PPSA02813,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02813_00/27cb3e53-2732-4f5b-a909-b12f18009395-version.xml,ps5,
UP0102-PPSA22257_00-DEADRISINGDEMO01,Dead Rising Deluxe Remaster Demo,PPSA22257,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA22257_00/e2a3ee22-a49b-4a41-9dc0-47a4ec89b2da-version.xml,ps5,
UP0006-PPSA03845_00-DSBDLXUPGRADE000,Dead Space Digital Deluxe Edition Upgrade,PPSA03845,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03845_00/d98bae3f-d589-465d-8984-d387d3ad41d8-version.xml,ps5,
EP0006-PPSA03846_00-BEYONDPS5GAME000,Dead Space™,PPSA03846,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03846_00/a5d89e27-60b5-4672-b81b-f927a3e8b2d1-version.xml,ps5,game
UP3509-PPSA02048_00-DEADBYDAYLIGHT00,Dead by Daylight,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,game
UP3509-PPSA02048_00-CHAPTERCHURROS00,Dead by Daylight: Dungeons & Dragons Chapter,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
UP3509-PPSA02048_00-CHAPTERUMBRA0000,Dead by Daylight: End Transmission Chapter,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
UP3509-PPSA02048_00-CHAPTERKETCHUP00,Dead by Daylight: Five Nights at Freddy's Chapter,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,game
UP3509-PPSA02048_00-CHAPTEROMANK0000,Dead by Daylight: Ghost Face,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
UP3509-PPSA02048_00-CHAPTERHUBBLE000,Dead by Daylight: HOUR OF THE WITCH Chapter,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
UP3509-PPSA02048_00-THECANNIBAL00000,Dead by Daylight: Leatherface™,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
UP3509-PPSA02048_00-CHAPTERWALES0000,Dead by Daylight: Silent Hill Chapter,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
UP3509-PPSA02048_00-CHAPTERHALLOWEEN,Dead by Daylight: The HALLOWEEN® Chapter,PPSA02048,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02048_00/47a0c194-46c9-4547-b82f-aaaf7340cb49-version.xml,ps5,
EP2627-PPSA22668_00-DEADLINKPS500000,Deadlink,PPSA22668,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA22668_00/928deb04-e593-4f3c-9953-1a1d28b4a5ea-version.xml,ps5,game
EP8070-PPSA19909_00-0395415848382488,Death Motel,PPSA19909,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA19909_00/1be6e61f-9308-4fa5-8b63-11ec09cf9746-version.xml,ps5,game
UP3643-PPSA05303_00-0000000000000000,Death's Door,PPSA05303,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05303_00/55d6e1d3-a789-441e-8697-4d1712c4b11e-version.xml,ps5,game
EP3643-PPSA05304_00-0000000000000000,Death's Door,PPSA05304,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05304_00/181d5270-0b3a-465c-92d9-cc6f7dbe03e9-version.xml,ps5,
UP0115-PPSA05408_00-7962076650946286,Deceive Inc.,PPSA05408,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05408_00/bdba3a69-d462-4009-a185-4b9bbd8158d7-version.xml,ps5,game
UP4664-PPSA02967_00-DRGFULLGAMEPS5US,Deep Rock Galactic,PPSA02967,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02967_00/65ba1d90-0ed8-4e5f-90a2-1b8394280200-version.xml,ps5,game
EP4837-PPSA02962_00-DRGFULLGAMEPS5EU,Deep Rock Galactic,PPSA02962,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02962_00/2dcb8d7f-84e3-4677-b434-ca6b12070bba-version.xml,ps5,game
EP2377-PPSA04519_00-0339215954685392,Deliver Us Mars,PPSA04519,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04519_00/b9bc3b14-8986-42ba-bfb6-d3be80c83f25-version.xml,ps5,game
UP2514-PPSA04520_00-5569621071826587,Deliver Us Mars,PPSA04520,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04520_00/3bf22b2c-f2ff-4b97-bb27-c24609f8da4f-version.xml,ps5,game
EP4382-PPSA04138_00-DUTMPS5000000000,Deliver Us The Moon,PPSA04138,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04138_00/47d998a0-e88c-4873-a8a0-a836f00982d6-version.xml,ps5,game
UP4382-PPSA04137_00-DUTMPS5000000000,Deliver Us The Moon,PPSA04137,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04137_00/06a6a03f-c528-4427-9902-194058a0046e-version.xml,ps5,game
UP5104-PPSA28881_00-0555800169353087,Delta Force,PPSA28881,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA28881_00/d58bf1bc-b0fa-442e-af34-67db07694831-version.xml,ps5,
UP1001-PPSA05813_00-DELUXESKUCONTENT,Deluxe Content,PPSA05813,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05813_00/518d478d-a398-4a60-bf30-985a0dd180ce-version.xml,ps5,
JP0720-PPSA27625_00-FANTASYLIFEIAC02,Deluxe Edition,PPSA27625,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27625_00/394b8bdf-edfd-4c78-8d8a-b0bbf754afa5-version.xml,ps5,game
UP1018-PPSA02223_00-GKPS5DIGI0000DLX,Deluxe Edition Digital,PPSA02223,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02223_00/b3d027fc-4d9a-48b2-b624-cdad4f0b9e03-version.xml,ps5,
UP1477-PPSA02571_00-DELUXEUPGRADE000,Deluxe Upgrade,PPSA02571,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02571_00/76b21f28-40c8-46a6-8548-d012a0837178-version.xml,ps5,
EP0102-PPSA04289_00-BH20000GUNDLC001,"Deluxe Weapon: ""Samurai Edge - Albert Model""",PPSA04289,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04289_00/fb052acf-32a6-4152-9847-b39596142059-version.xml,ps5,game
UP0102-PPSA07411_00-RE4RDLC000000009,Deluxe Weapon: 'Sentinel Nine',PPSA07411,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07411_00/1dba2283-d401-4ba8-a562-4ac92fd8fcdb-version.xml,ps5,
UP0102-PPSA07411_00-RE4RDLC000000010,Deluxe Weapon: 'Skull Shaker',PPSA07411,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07411_00/1dba2283-d401-4ba8-a562-4ac92fd8fcdb-version.xml,ps5,
EP4108-PPSA29601_00-NIOH3DEMO0000000,Demo alpha di Nioh 3,PPSA29601,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29601_00/8d335323-93ca-457b-8d54-69d9374a2716-version.xml,ps5,
UP9000-PPSA01342_00-DEMONSSOULS00000,Demon's Souls,PPSA01342,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01342_00/395a8ad3-0720-4ab6-bc70-c7e818879595-version.xml,ps5,game
EP1762-PPSA06877_00-DEMONPS500000000,Demon's Tier+,PPSA06877,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06877_00/c2d63dfe-3a6d-4fc9-8b15-2e5b988896fa-version.xml,ps5,game
UP3971-PPSA15428_00-DESPELOTEXXXXXXX,Despelote,PPSA15428,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA15428_00/bba1cbb2-07f3-490d-a2f3-c2163d51b51f-version.xml,ps5,game
UP0002-PPSA02409_00-DESTINYTHEGAME02,Destiny 2,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
EP0002-PPSA02410_00-DESTINYTHEGAME02,Destiny 2,PPSA02410,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02410_00/ae9740e2-acc7-48b9-8d6e-88d61d721314-version.xml,ps5,game
UP0002-PPSA02409_00-D230PACK00000001,Destiny 2 Pacote 30º Aniver. da Bungie,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2FINALSHAPE0001,Destiny 2: A Forma Final,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2BEYONDLIGHT001,Destiny 2: Além da Luz,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2SHADOWKEEP0001,Destiny 2: Fortaleza das Sombras,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2LIGHTFALL00001,Destiny 2: Lightfall,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2LFDELUXE000001,Destiny 2: Lightfall Annual Pass Upgrade,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2LFEMOTE0000001,Destiny 2: Lightfall Exotic Emote,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2LFWEAPON000001,Destiny 2: Lightfall Exotic Weapon,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2LFPREPACK00001,Destiny 2: Lightfall Pre-Order Pack,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2LFPREMIUM00001,Destiny 2: Lightfall Premium Pack,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
EP0002-PPSA02410_00-D2BEYONDLIGHT001,Destiny 2: Oltre la Luce,PPSA02410,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02410_00/ae9740e2-acc7-48b9-8d6e-88d61d721314-version.xml,ps5,
UP0002-PPSA02409_00-DESTINY2FORSAKEN,Destiny 2: Renegados,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2FSAPUPGRADE001,Destiny 2: The Final Shape Annual Pass Upgrade,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,
UP0002-PPSA02409_00-D2FSWEAPON000001,Destiny 2: The Final Shape Exotic Weapon,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,
UP0002-PPSA02409_00-D2FSPREPACK00001,Destiny 2: The Final Shape Pre-Order Pack,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
UP0002-PPSA02409_00-D2WITCHQUEEN0001,Destiny 2: The Witch Queen,PPSA02409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02409_00/e10c70a7-b498-417e-a8af-3bf567f09693-version.xml,ps5,game
EP0002-PPSA02410_00-D2WITCHQUEEN0001,Destiny 2 : La Reine Sorcière,PPSA02410,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02410_00/ae9740e2-acc7-48b9-8d6e-88d61d721314-version.xml,ps5,game
UP4389-PPSA05398_00-DAH2REPRODBEDUS0,Destroy All Humans! 2 - Reprobed,PPSA05398,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05398_00/cca7eb50-9d0a-4215-af1f-98f188b9e09f-version.xml,ps5,game
UP9000-PPSA02712_00-F2PPROGRESSION00,Destruction AllStars - New Progression,PPSA02712,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02712_00/af189fb6-c3b7-4e28-8d1b-8a903157a54c-version.xml,ps5,game
UP9000-PPSA02712_00-CHALLENGESRSBASE,Destruction AllStars: Série de Desafios Base,PPSA02712,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02712_00/af189fb6-c3b7-4e28-8d1b-8a903157a54c-version.xml,ps5,game
HP9000-PPSA02714_00-DALLSTARSPLUS001,Destruction AllStars™,PPSA02714,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02714_00/17a25d3b-edfe-4150-ba40-b6b5d402cd0c-version.xml,ps5,
HP0177-PPSA03792_00-DETECTIVEEP00001,Detective Essentials Pack,PPSA03792,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03792_00/d506252c-2166-4c92-b4b4-f72c708d2707-version.xml,ps5,game
UP8490-PPSA27664_00-SLUS201110000000,Deus Ex: The Conspiracy,PPSA27664,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA27664_00/17d4e3bf-b84e-4a9b-ac58-6afc040bb3f5-version.xml,ps5,game
EP1245-PPSA03003_00-5237456648762342,Devastator,PPSA03003,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03003_00/d5f07fef-a2ea-438c-a59f-eb58e54c70ca-version.xml,ps5,game
UP0102-PPSA01442_00-DMC5000000000001,Devil May Cry 5 Special Edition,PPSA01442,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01442_00/226b7866-2cb4-488e-b169-667861a18b76-version.xml,ps5,game
EP0177-PPSA03261_00-DEVILSDLCPACK000,Devils Brigade DLC Pack,PPSA03261,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03261_00/2fe423bb-9050-441e-9b03-75093555e313-version.xml,ps5,game
UP0002-PPSA02442_00-DIABLOIVFULLPS50,Diablo IV,PPSA02442,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02442_00/084e9a20-547e-414f-9974-1bfa8f09e50b-version.xml,ps5,game
EP0002-PPSA05264_00-RENEGDBETAPS5000,Diablo IV,PPSA05264,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05264_00/375a5297-8b50-4994-b936-a342e597aec9-version.xml,ps5,
EP0002-PPSA03912_00-D2RESURRECTEDPS5,Diablo® II: Resurrected™,PPSA03912,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03912_00/e7823ed0-0607-491e-ac61-b57c65d3d54b-version.xml,ps5,game
EP0001-PPSA01490_00-DLCEXPANSION0003,Die Zeichen Ragnaröks,PPSA01490,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01490_00/b94df226-94ce-4cac-897a-161efd9124a1-version.xml,ps5,game
UP0700-PPSA24702_00-DIGIMONSTORYTS00,Digimon Story Time Stranger,PPSA24702,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA24702_00/fb4ddc86-ccbc-480d-84e2-8c99930a2fe0-version.xml,ps5,game
UP0700-PPSA25917_00-DSTS0DEMO0000000,Digimon Story Time Stranger Demo,PPSA25917,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA25917_00/04373889-b7ab-4941-85ca-1365ca1c2155-version.xml,ps5,game
UP9000-PPSA03016_00-MSM2DDEBONUS0000,Digital Deluxe Edition,PPSA03016,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03016_00/002f8b71-1c52-4f96-ae69-bf70edd7a62b-version.xml,ps5,
JP9000-PPSA02015_00-DS2OTBDDECON0001,Digital Deluxe Edition / Collector's Edition Bonus Content,PPSA02015,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02015_00/8726a76c-fb1e-4d44-a163-2bbda015eb47-version.xml,ps5,
UP1018-PPSA01695_00-PS5DIGI000000STD,Digital Standard,PPSA01695,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01695_00/29f18321-1e3e-40d0-b290-85e967a32f0b-version.xml,ps5,game
UP0102-PPSA07831_00-SLUS009220000000,Dino Crisis,PPSA07831,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07831_00/233ec398-d94b-46e3-87f3-e97a9eea50fa-version.xml,ps5,game
UP4395-PPSA04870_00-LMSDINOSAFARIDLC,Dino Safari,PPSA04870,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04870_00/5458b8ab-8552-4acd-97d3-f2a440f134db-version.xml,ps5,game
EP6087-PPSA18500_00-0740107014520966,Dinobreak,PPSA18500,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA18500_00/826e8204-3933-46f7-8217-c57779e7f7b1-version.xml,ps5,game
UP6758-PPSA03268_00-6401393671841114,Disco Elysium,PPSA03268,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03268_00/ce8bc8d9-b115-40a4-926c-796220b46bdd-version.xml,ps5,game
EP6757-PPSA03329_00-0902745586622586,Disco Elysium,PPSA03329,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03329_00/edc89457-ce0a-48df-bfd2-175a458ea026-version.xml,ps5,game
UP4389-PPSA15656_00-EPICMICKEYREMAKE,Disney Epic Mickey: Rebrushed,PPSA15656,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA15656_00/376dda4f-05cc-4faf-a61e-1a1b92d927af-version.xml,ps5,game
EP2006-PPSA09298_00-1368252437716395,Disney Speedstorm,PPSA09298,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA09298_00/2b341242-9853-4e05-ac17-c09e24fadd26-version.xml,ps5,game
